Site,SubCatch,Slope,Elevation,LC,SAR,Area,CV,HV,HError,Rate
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,2
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,7
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,15
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.034867859278881,21
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,30
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,45
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,50
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.078554769862937,60
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.087253830563975,75
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,90
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.10908345664683,100
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.125948702190185,125
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.131285371200688,150
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,182
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.147265309395683,200
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,250
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,300
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,330
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.172394511185028,365
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.178526822286742,550
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.1773773251703,640
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.179953032167716,730
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.180057039008455,1000
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.185841895329884,1500
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.187723029099783,2000
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,2250
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.192032331206259,3000
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,3182
1,4,0.827363789081574,7.6747841835022,693.148994505108,1.00016701221466,2480625,393,163,0.003913259477393,3652
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0,1
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,2
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,7
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,15
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.026189617028447,21
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,30
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,45
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,50
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.069713154380177,60
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.080593314379461,75
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,90
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.095377559366439,100
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.122167914950576,125
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.144831423950932,150
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,182
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.168196801152081,200
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,250
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,300
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,330
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.229633704967037,365
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.311505275082901,550
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.263901363325891,640
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.304711058459751,730
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.296568954533369,1000
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.339431567175027,1500
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.389438760095143,2000
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,2250
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.370798013109356,3000
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,3182
1,5,1.7901463508606,18.9498500823975,930.108902690776,1.00032544136047,4173750,164,253,0.002836198007361,3652
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0,1
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,2
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,7
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,15
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.026015489660106,21
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,30
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,45
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,50
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.060705370810294,60
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.071176196558854,75
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,90
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.096544774400487,100
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.125338145857694,125
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.159119781369146,150
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,182
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.197337619423912,200
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,250
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,300
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,330
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.298661738096197,365
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.430861665667692,550
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.388262112239902,640
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.428601994934475,730
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.379301435025083,1000
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.516019187389676,1500
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.590166073131207,2000
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,2250
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,0.572881101099274,3000
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,3182
1,6,2.78273940086365,59.8542976379395,651.572422263757,1.00069582462311,3729375,0,67,5.15337222522976E-05,3652
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0,1
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,2
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,7
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,15
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.044530281812305,21
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,30
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,45
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,50
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.111134224074808,60
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.121233681864284,75
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,90
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.144749659438662,100
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.180622356794555,125
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.203462928145809,150
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,182
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.233139777420576,200
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,250
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,300
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,330
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.322913079838677,365
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.395870202717262,550
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.41069328570059,640
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.423111049524205,730
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.433331713803912,1000
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.474818101085905,1500
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.540718805871004,2000
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,2250
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.665680188758607,3000
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,3182
1,7,2.84676027297974,42.8537483215332,443.95210428267,1.00084936618805,5771250,114,259,0.004214299517851,3652
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0,1
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,2
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,7
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,15
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.03601686783808,21
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,30
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,45
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,50
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.079366938219974,60
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.088763468954629,75
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,90
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.111298161229647,100
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.129543612271205,125
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.13753877296874,150
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,182
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.155791972053277,200
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,250
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,300
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,330
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.185622352026728,365
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.196281210644261,550
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.195553244944255,640
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.200739666759776,730
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.200953046787236,1000
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.210524700748247,1500
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.213670510952761,2000
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,2250
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.219632461010027,3000
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,3182
1,8,2.60317087173462,20.9618949890137,597.894673000256,1.00072920322418,4545000,277,253,0.003882270046958,3652
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0,1
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,2
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,7
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,15
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.037642929349075,21
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,30
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,45
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,50
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.08892935479303,60
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.098907670889177,75
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,90
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.134957611042526,100
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.173216443978113,125
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.207477872250206,150
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,182
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.254286025693904,200
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,250
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,300
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,330
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.324433078339026,365
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.37816330248435,550
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.400190404096647,640
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.423219465944401,730
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.414894487220838,1000
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.463887145310211,1500
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.474471486555189,2000
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,2250
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.551432531162066,3000
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,3182
1,9,2.88415479660034,18.8562164306641,784.044799150562,1.00134110450745,6823125,604,303,0.004271095557827,3652
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0,1
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,2
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,7
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,15
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.01760533671729,21
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,30
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,45
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,50
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.034538931231047,60
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.037711280241222,75
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,90
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.050459962519892,100
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.062102821589344,125
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.065297542343267,150
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,182
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.078646185111291,200
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,250
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,300
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.002148237290184,330
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.09442127669138,365
1,10,3.87057733535767,45.179256439209,913.961747153883,1.00147819519043,1288125,0,6,0.106260638682416,550
